timestamp,index_name,doc_count
2026-07-13T17:33:59.440351,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:00.534965,attachment_etl_release_tst,588
2026-07-13T17:34:00.534965,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:00.534965,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:00.534965,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:01.636191,attachment_etl_release_tst,588
2026-07-13T17:34:01.636191,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:01.636191,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:01.636191,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:02.738831,attachment_etl_release_tst,588
2026-07-13T17:34:02.738831,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:02.738831,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:02.738831,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:03.841987,attachment_etl_release_tst,588
2026-07-13T17:34:03.841987,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:03.841987,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:03.841987,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:04.937681,attachment_etl_release_tst,588
2026-07-13T17:34:04.937681,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:04.937681,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:04.937681,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:06.039475,attachment_etl_release_tst,588
2026-07-13T17:34:06.039475,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:06.039475,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:06.039475,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:07.140863,attachment_etl_release_tst,588
2026-07-13T17:34:07.140863,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:07.140863,knowledge_chunk_etl_release_tst_lt_0,11
2026-07-13T17:34:07.140863,knowledge_etl_release_tst_lt_0,5
2026-07-13T17:34:08.308275,attachment_etl_release_tst,588
2026-07-13T17:34:08.308275,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:08.308275,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:08.308275,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:09.414133,attachment_etl_release_tst,588
2026-07-13T17:34:09.414133,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:09.414133,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:09.414133,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:10.537288,attachment_etl_release_tst,588
2026-07-13T17:34:10.537288,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:10.537288,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:10.537288,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:11.635419,attachment_etl_release_tst,588
2026-07-13T17:34:11.635419,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:11.635419,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:11.635419,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:12.726740,attachment_etl_release_tst,588
2026-07-13T17:34:12.726740,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:12.726740,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:12.726740,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:13.832147,attachment_etl_release_tst,588
2026-07-13T17:34:13.832147,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:13.832147,knowledge_chunk_etl_release_tst_lt_0,12
2026-07-13T17:34:13.832147,knowledge_etl_release_tst_lt_0,6
2026-07-13T17:34:14.926589,attachment_etl_release_tst,588
2026-07-13T17:34:14.926589,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:14.926589,knowledge_chunk_etl_release_tst_lt_0,13
2026-07-13T17:34:14.926589,knowledge_etl_release_tst_lt_0,7
2026-07-13T17:34:16.025450,attachment_etl_release_tst,588
2026-07-13T17:34:16.025450,attachment_knowledge_chunk_etl_release_tst_lt_0,0
2026-07-13T17:34:16.025450,knowledge_chunk_etl_release_tst_lt_0,13
